"X1";"X2"
0,881438345253225;0,472299103870901
-0,864113297945438;-0,503297335889888
-0,998795721359919;0,0490622766809586
0,267517146340754;0,963553099945042
0,7989858005904;0,601349890209451
-0,513247857410748;0,858240430685526
0,805266034540903;-0,59291366455393
-0,676911918073157;0,736064029260037
-0,231892964363516;-0,972741308405632
0,439947731188455;-0,898023381556478
0,626426417780684;0,779480559800217
-0,746905782743068;0,664929884803628
-0,372596896617844;0,927993293419059
0,802085417831794;-0,597209328880249
0,898792660135943;0,438373988833457
0,91407714772377;0,405540340791367
-0,869043595327457;-0,494735514613948
0,615585941833113;-0,788069761009417
0,783929755760547;0,620849529300948
0,969904938077471;-0,243483903149545
0,58948561295642;-0,807778875755856
-0,957754237752738;-0,287587934494256
-0,934816767666318;-0,35513041391846
-0,655367165632007;-0,755310451543913
0,986514407270439;-0,163674445921941
0,987870541443308;-0,15527972613482
-0,977525197097726;0,210818616443264
0,733564668090145;0,679619656668195
-0,184417739833242;0,982847952246327
-0,990609671701659;-0,136720438600569
-0,387707418319345;0,921782489408509
-0,542857428987038;0,839824869716052
0,727510324214951;-0,686096733821592
-0,637039717186289;-0,770830979350994
0,241951011206111;-0,970288466475996
0,238998528670246;0,97101992940076
0,977266370133289;0,212015192395509
0,603291561309967;0,797520715751123
0,966539689568262;-0,25651711149412
-0,836283756471451;-0,548296889159512
-0,809045689730873;-0,58774575449585
0,793307707445162;-0,608820894276881
0,650514229259523;-0,759494066817436
0,475091686634621;0,879936298427716
-0,907598838448579;-0,419838478997328
-0,94640855573457;0,322971896041136
0,424530706803152;0,905413540312501
-0,985650047072226;0,168801613459465
0,894330569566931;0,447406786200308
0,495767490865371;-0,86845529245958
0,666435054129068;-0,745563088295006
0,976452511576506;0,215732456148661
-0,785689692197333;0,618620810816174
-0,787000522580858;-0,616952329971657
0,897550116070352;0,440912450654433
-0,998652436303731;-0,0518971238569439
0,980172478377246;-0,198146190051202
0,151529585846749;-0,988452722497699
0,966156446795238;0,257956818704216
0,59658224479848;0,802551945478426
0,971904028790511;0,235377481549899
0,661017396698691;-0,750370575956763
-0,941268170644671;0,337659933855403
0,297922436354967;0,954590080566691
0,984158467193147;0,177291036017153
0,932750489981677;-0,360522569943882
0,903795298262583;-0,42796502057814
0,599612102697777;-0,800290776092259
-0,745560288576887;-0,666438186253721
-0,523058660171002;0,852296684271455
-0,640076809050193;-0,768310925677959
-0,781759313508219;0,623580288129089
-0,290914729953618;-0,956748984789644
0,920578250739919;0,390558170141953
0,4791283434612;-0,877744855007494
-0,611647552293021;0,791130375964642
-0,618158416219277;0,786053542996452
0,28052615096457;0,959846382826442
-0,0289436971365829;0,999581043435732
-0,910132578153177;0,414317137208021
0,918537734529997;0,395333315373876
0,99734916953623;-0,0727642358950645
0,852888062028169;0,522093816904428
0,649555820290728;-0,760313906440254
-0,958862921841761;0,283869507198433
0,710948779123306;-0,703243793760798
0,679854326467397;-0,733347185706445
-0,399024968673453;-0,916940060404795
0,823154030535669;0,567818141672915
-0,735787303117136;0,677212702606509
-0,845761902825883;0,533560496783956
0,121345735942604;-0,992610302368733
-0,0488459228923536;-0,998806325478966
0,261193002438341;0,96528659758501
-0,0183138338505801;0,999832287681136
0,842232499578207;0,539114474536016
0,401048725819568;0,916056722871734
0,733118506286375;0,680100915850313
-0,824202941718108;0,56629454426404
-0,997850680721732;0,0655287645479115
-0,397548116887593;-0,91758132868925
0,219624792638257;0,975584414829697
-0,151474993598427;-0,988461089934427
-0,212449517685723;-0,977172043416667
0,998930737603592;-0,0462318231388715
0,154728589509823;-0,987957015050908
-0,222987683662246;0,974821262044969
0,296506281231814;-0,955030902740891
-0,274328140820415;-0,961636142807671
-0,626854768099094;-0,779136123993382
-0,480027566106333;0,877253404540575
-0,0844716799407801;-0,996425880478815
-0,700795029413346;0,713362689485192
0,138389448206797;0,990377887790826
0,0175807957571112;-0,999845445866783
-0,967658039364513;-0,25226557207282
0,823285128577656;-0,567628044640918
0,425021992090892;0,905183023614059
-0,448560601037682;0,893752419407474
0,349662772175987;-0,936875629821912
-0,975692701098107;-0,219143224909828
0,447749055483136;-0,894159260598446
0,981801913927065;0,189907877164566
-0,727752641520551;-0,685839699025844
-0,246642151049649;-0,969106624332742
-0,964591733255605;0,263747584131016
0,662247001288999;-0,74928559927689
-0,308263237967466;-0,951301096455698
-0,170280356991463;0,985395656588185
0,496807984763337;0,867860487794779
-0,387977463189026;-0,921668860305808
-0,137617120923651;-0,990485501170353
-0,777030265001798;-0,62946323742633
0,733160332074246;0,680055826732468
-0,562970448637839;-0,826477025670109
0,352302856786012;-0,935886049207068
-0,888295457362129;0,459272446843707
0,663601903969503;0,748085899511581
0,359552391052739;-0,933124899511452
-0,867288442087092;0,497805944341914
0,888272520902815;-0,459316806364581
-0,772741317442661;-0,634721085451697
-0,796360619293902;0,604822092881728
-0,978056517707118;-0,208339742177594
-0,999860145632106;0,0167239103245799
-0,3838177491346;0,923408866889012
0,305410442580937;-0,952220805046033
0,841493772184244;0,540266814986014
0,367753883725291;-0,929923158656115
0,61776480549184;0,786362921999524
-0,543664820172143;0,839302426606281
0,715373048717053;-0,698742728884723
-0,310890253649014;-0,950445816544032
-0,432848359823637;-0,901466747804924
-0,368063430548814;0,929800683529883
-0,506858464322602;-0,862029290189454
-0,740886791861916;-0,671629929086366
0,969577530073809;-0,244784421840875
0,030901921757255;-0,999522421575278
0,619288575461062;0,785163460881496
-0,458117285614227;0,88889175528939
0,644445087779251;0,764650592648167
0,22640710745831;-0,974032762124746
0,364476029140505;0,931212770628695
0,995403257498544;0,0957724123184088
-0,891501454580799;-0,453017832408747
-0,746575624131702;0,665300561740602
0,0355732810987395;-0,999367070536082
0,507653061573365;-0,861561587511415
-0,970747320445765;0,240103394077151
0,871094983232157;-0,491114579490131
-0,524944965683423;-0,851136171833644
0,0464519865270153;0,998920523839456
0,301655902606242;0,953416863928268
0,977194353038836;0,212346877511799
0,804679014036118;0,593710101286698
0,60708205273715;-0,794639151593003
0,72288773947734;0,690965495602596
-0,99994417344457;-0,0105664560877684
0,975532934813317;0,219853344515194
-0,272626047331407;0,962120074791319
-0,991806723227804;0,127747500015173
-0,855222815682208;-0,518260490040092
-0,966178728212918;-0,257873350986233
0,0839021100040967;0,996474001636199
0,998770157077619;-0,0495799690515152
0,895635976710593;0,444787811458073
0,984680996873632;-0,174365519515616
-0,281313706552116;0,959615859865764
-0,645110743956196;-0,764089083832693
-0,998999940075088;0,0447115167487186
0,0916588818066351;-0,995790464598832
0,978810283851232;-0,20476920722382
-0,887695411493721;-0,460431163598852
0,315705662798242;-0,948857172854336
-0,811731592078628;-0,584030669076116
-0,93346886979728;0,358658429594774
0,0166469641785117;0,999861429690954
-0,72334902182772;-0,690482579520209
0,997835239790809;0,0657634718640882
-0,593294439311345;0,80498553296456
0,128867183087894;-0,991661862291271
-0,953689601729085;-0,30079252576123
-0,851394898367452;-0,5245252396538
0,324916852127947;0,945742586121227
0,323740863045489;0,946145788763318
0,415279676915114;-0,909693789107785
0,0492893930015383;-0,998784539196287
-0,765009313306485;-0,64401921598221
0,160389426439691;0,987053814078213
0,940332462750333;0,340257049152391
-0,860153652471754;-0,51003499305391
0,900564576585645;0,43472226006856
0,0468147715774408;0,998903587520914
0,485413922309216;-0,87428446402094
-0,668840969007442;0,743405513953983
0,840697669889232;0,541504780997191
0,968284777253484;-0,249849134757699
-0,968939025361323;-0,24729974753697
-0,185312536637483;0,982679634349355
0,91786893021577;0,396883644087985
-0,414201143428747;0,910185372757835
0,281316393991309;0,959615072032389
0,651487381662609;0,758659470074946
0,0684439796536531;0,997654961221148
-0,992105420575982;-0,12540667631252
0,176348994580833;0,984327705650069
0,740971060425009;-0,671536959230568
0,805685340996555;-0,592343761090859
-0,18840110693894;-0,982092166196321
-0,854499125257344;-0,519452832251818
0,958295658665416;0,285778639130037
-0,815401125921018;0,578896367104456
0,422264786170629;0,906472531497934
-0,223792002890759;-0,974636926984681
-0,968214131576798;-0,250122760689601
-0,646497454900178;0,762916142710057
0,874794522576627;-0,484494110665889
-0,462667698527687;-0,88653178213705
-0,904305778079687;-0,426885300439934
0,976257309801913;0,216614092473991
0,812861130183037;0,582457537540339
-0,629816877139667;0,776743652223845
0,0416000344682353;0,999134343885867
0,173254897810734;0,984877017898474
0,811533483964985;-0,584305916796719
-0,138391543543427;0,990377594998831
-0,800730672207245;-0,599024532541476
0,34939582293495;-0,936975217876977
-0,999975565943242;0,00699053048721388
0,726729637444443;-0,686923601326864
0,972189931391859;-0,234193802864835
0,935109428813383;-0,354359077976434
0,675173009175509;-0,737659411707658
-0,853255848937887;-0,521492527514331
0,842580707663719;0,538570098569264
0,734425489314449;-0,678689325571894
0,720400357896058;0,693558450560032
-0,691315720530891;0,722552817825005
-0,697890286151769;0,71620468337969
0,505554845750941;0,862794470275362
0,00462516339091765;-0,9999893038746
-0,996414798441069;0,0846023016687087
-0,279701850516482;0,96008691003349
0,22313668545846;0,974787166309966
-0,907176159688227;-0,420751013419244
0,682217140067743;-0,731149624767591
-0,0309544671358427;0,99952079566377
0,519860559425776;-0,854251133305376
-0,0514672597631288;-0,998674682352804
0,990141943557116;0,140067596570146
0,942002916062481;0,335604687288157
-0,448124906932385;-0,893970954666225
-0,437863115054334;0,899041652246944
-0,131894459807907;-0,991263764833548
-0,79926010045647;-0,600985267555132
0,935986160089463;-0,352036799384641
0,959715900417336;-0,280972223691492
-0,829816817038618;0,558035886086098
0,981802249278158;-0,189906143429722
-0,150172029636258;-0,98865988161497
0,261508115524626;0,965201277203236
0,477764234978992;0,878488096547096
0,449164297507491;-0,893449178098341
-0,96767289310421;-0,252208588179165
-0,858844903292191;0,51223571926314
0,886636026950306;0,462467896954779
-0,854896213657164;0,518799059246106
-0,397073015494921;0,917787023424155
-0,87209697213577;0,48933308818393
-0,31691191205183;0,9484549752095
-0,972978821192147;0,230894377392653
-0,736588597241226;0,676341066632955
-0,913050716036994;0,407846037058511
-0,538051688290915;-0,842911846356009
-0,265380984668626;0,964143626736344
-0,994295393248706;0,106661478352785
-0,981761455240771;-0,190116924558345
0,219635853970252;-0,975581924622816
-0,978581976988059;0,205857509734628
0,890303524915661;-0,455367580667254
0,788307507328789;-0,615281459081184
0,919027087322339;-0,394194384495539
0,488893992920202;-0,872343202923334
0,984228270147647;-0,17690311541115
-0,945484993777888;0,32566566681311
0,141201995431652;-0,989980806120058
-0,822536861824023;0,568711799544099
0,950163882187903;0,311750857233166
-0,788443702081834;-0,61510692456474
0,161136485251878;0,986932131972949
-0,516560816081528;-0,856250502650472
0,906276861740831;-0,422684574917503
-0,38001179169043;-0,924981642075252
-0,708562263792503;0,705648296482918
-0,676770358919912;-0,736194187213817
-0,656721924956959;0,754132822041864
0,996484672737535;-0,083775276777631
0,706280572659375;0,707932025468508
0,563812744862651;0,825902650879898
0,683812373067386;-0,729657891370983
0,593234214997169;0,805029916311619
0,549727214737257;-0,835344234059958
0,230571403684974;-0,973055408392935
0,935891512360721;-0,35228834367768
0,945270808926765;0,326286833615668
0,579920329722281;0,814673192866195
-0,771822562852523;-0,635837975801825
-0,694728327185762;0,71927223733832
0,954801443322997;0,297244350372421
-0,186347687945681;-0,982483862054385
0,364774268058955;-0,931095985042387
0,97602001382178;-0,217680804434687
0,688045416722329;0,725667626759935
-0,95095856583295;0,309318292490014
-0,419829622784391;-0,907602935116847
-0,965127880216329;-0,261778866276739
0,553718076667279;-0,832704204127666
0,106986780952236;0,994260443094001
-0,858701716099195;-0,51247571919877
0,999569201744219;0,0293498028004321
-0,961648796080876;-0,274283781868708
-0,262875222554162;0,964829838555535
0,946827119745447;0,321742762645162
0,204015185009528;-0,978967723822153
0,95054738362441;0,310579573515046
0,85676986386552;-0,515698943543478
0,982239769239754;-0,187630050162104
-0,305496288891327;-0,952193266870559
-0,99332799788559;-0,115323408797201
-0,43962213632458;-0,8981828195047
-0,277942959141361;0,96059758039657
-0,418100908444463;0,908400589144412
0,815111301076301;0,57930438187338
0,604556411216067;-0,796562330051798
-0,968973802213249;0,247163449208006
0,029094585611241;-0,999576662936921
0,128479979633281;-0,99171210279669
0,711039772940109;0,703151791078767
-0,482083672505787;-0,876125180954944
0,995411336677097;0,0956884048080843
0,98715055998907;0,159792903200569
0,999891378270748;-0,0147387808119845
0,989032721282671;-0,147696568112443
-0,99409036510504;-0,10855572764865
0,785809430285018;-0,618468705170388
-0,99653352206931;-0,0831921834797946
-0,46893804240879;-0,883231063981454
0,249397661670142;0,96840115982658
-0,662720209295445;-0,748867093809977
-0,603744460311073;-0,797177914046602
0,940758961910473;0,339076061651555
0,435113742083043;-0,900375494696791
-0,150663581417484;0,988585092561312
0,698232179866313;0,715871373222269
-0,10124984313937;0,994861030126446
-0,180581892227091;-0,983559952519257
