"X1";"X2";"X3"
-0,899766297294137;-0,435560455853466;0,0266026229969839
0,446245512825169;-0,854680513227604;-0,265303906100911
-0,277166903866935;-0,102921929093499;-0,955293454343999
-0,512220963418909;-0,777542876089664;-0,3647694620941
-0,0188069835744164;0,247436359241454;-0,968721603709841
0,390835452688157;0,918242158789878;-0,0638669456209361
0,916884436600139;-0,11747883778021;0,381473003755517
-0,177071575345808;0,971857967971907;-0,155363275242476
-0,710865193774716;0,498207171757659;-0,496447671249316
-0,511026992371432;0,561348381636982;-0,650952692214534
-0,856956935362841;-0,152250807314955;0,492386537798782
0,769474667046383;0,0166011991457051;-0,638461539139816
-0,263626219901239;-0,725049208639826;-0,636242769099457
-0,486115495303464;-0,661358928412789;-0,571223330261077
-0,213245533271221;-0,511579420561808;-0,832353794367226
0,917459511240394;-0,124562977620291;0,377825501840339
0,600684743439936;-0,788725092347086;0,130730898033241
-0,867477021331641;-0,466798438880813;0,171996613106246
0,258960487327249;-0,965835381585961;-0,0100738115892402
0,983162906202499;0,105627913699753;-0,149108831780326
0,381339994930809;-0,700426478897702;0,603309668350456
0,348542938752824;-0,927813014175266;0,132969284319922
0,895255992827865;0,435837175693358;-0,0925346615567964
0,639603127796458;0,696057640520472;-0,326207909140874
0,35203670703089;0,606995017769227;-0,712479617467183
-0,39436233647271;0,539412892782192;-0,743983923665111
0,197763782101379;0,134497164607516;0,970978887103884
-0,665408758742271;0,495839297647662;-0,558009475454802
-0,29511396794068;-0,370531596840478;0,880689548972368
0,365471444836574;-0,916487888031919;0,162728528844389
-0,0732338442235683;0,982188301911517;-0,173040294869169
-0,929714589079292;0,328833513983938;-0,165829137771675
-0,983066628559662;-0,0805144972637337;-0,164612938564099
-0,587581188306973;0,684357480382486;-0,431744352820394
-0,38742587397061;-0,723990759384537;0,57073511588469
-0,978444126263085;-0,133537576907436;0,157527163800277
0,683731593767866;0,0459399404611242;-0,728286090457645
0,259746708750406;-0,230130374648973;0,937854817099776
0,420041993712196;-0,643885516354684;0,63951244346529
0,877793616343867;-0,461133348256789;-0,129747455587533
0,587537044818872;0,732214618095413;0,344473473598324
0,896375033440561;0,329616925730978;0,296419435422329
0,746354978565252;-0,657116958552209;0,105600893717608
-0,718741048169324;-0,412423668154706;0,559748178757447
0,614604001671231;-0,787958203242913;0,0371993423585809
-0,141725865436268;-0,323923945869121;0,935407428000719
0,544343701665618;0,809439632982002;0,220221286470984
-0,39795265587536;0,13844821745156;0,906898988182384
0,232358063469276;-0,111152773022407;0,966258139106852
-0,850040842275714;0,30292546055883;0,430890626271233
-0,543583455920993;-0,839298600340316;0,0097409401895561
0,470027337460628;0,249832155401863;0,846556670381217
0,174550241564563;0,550991897658437;0,816051555898589
-0,053120125227129;-0,190958099440102;0,980159811741982
0,954150144536249;0,109761407739487;-0,278477889701322
0,853369750005493;-0,115047449189021;-0,508452705972406
0,142282744661654;0,938383579016055;-0,314947422920978
0,706162126590979;0,224420365708032;0,671543409188103
0,524351125777413;-0,827709136865805;0,199883670280547
-0,414426958059297;-0,844173258145352;-0,340032067114234
-0,331330926913964;-0,915908586249962;0,226564071520462
0,305444252675118;0,941537626713663;-0,142164362588311
-0,672108967299272;-0,654122014710826;-0,346978278782053
0,825338299977647;-0,564344684742263;0,0182144830605804
-0,495035401253904;0,586455351196769;0,641100672716899
0,685121442509906;0,676526818924534;-0,27003716834724
-0,992945645973621;0,100263601253182;-0,0632941893523507
0,815290955141056;-0,570221901320626;0,100735503768412
0,261975854389661;0,239283801728391;-0,934939524219195
0,877848540894252;0,349595531543213;0,32736051010293
-0,421945680826551;0,398836203279782;0,81418150641315
0,774839075692983;-0,393626951505395;0,494653646330252
0,285795390091731;-0,0662643676563085;-0,955996876868029
-0,351088879497876;-0,935388594836277;0,0422466015573103
0,800342661303005;-0,544855065592994;-0,250169106797939
-0,30770479243782;-0,433909223397485;0,846782467084309
0,404791833214764;0,629845859147786;0,662901022383446
0,157348776670384;0,748241250663694;-0,644497007972547
-0,275150438067764;0,756519416930827;0,593271108547988
0,00738075763962142;0,873670320458973;-0,486462429757715
-0,555931507048396;-0,150912770900954;0,817413906812146
-0,697671680104868;0,57189936856105;-0,431491991836606
-0,685563372438896;0,10083262292574;0,72099628606819
-0,427870871911631;0,496797061242055;-0,755062379483204
-0,472320451365804;0,16019028634281;0,866748212217949
-0,508372507886136;-0,46365246866591;0,725660927379701
0,702445001303768;0,703282987419568;0,109380344438832
0,637681520207473;-0,759567822797383;0,128136651106264
0,510028235728953;0,291651760220625;-0,80920358966049
0,0894054371520821;0,816224254188667;0,570775467834594
-0,322142879686509;0,0993127474819802;-0,941467441420501
0,750563134601439;0,657919912469793;0,0616146878025235
0,00924068306136925;0,920509673995961;0,390610483546474
-0,558345380946728;0,333410990875196;-0,759662784884894
-0,788841370601081;-0,545555725203964;0,283016329432394
0,940911806781968;0,252022089158739;0,226207511887553
0,255144109897152;-0,91826355404159;0,302809393024223
0,651212577030363;0,121384255830227;0,749124850711826
0,808857392547806;-0,453150683186551;0,374705453454212
0,643452790798774;-0,635490942945004;-0,426754926682914
0,467164151811509;-0,3003596616009;0,831589880256624
0,658631818482;-0,117993031310616;0,743156626994085
-0,625653695928887;0,172091888524184;-0,760882273860223
-0,230218865459683;0,401829880249043;-0,88630244348388
0,0317465575064438;-0,61300765619904;-0,789438895373068
0,513486437969699;0,824100225304795;-0,239145346335187
-0,0550604606564305;0,946546296833398;-0,317834003252141
-0,515527079655643;-0,0290899935842171;0,856379356602548
0,254623783554713;-0,809132443827271;0,529595522256742
0,681247606686264;0,0279282537769852;0,731520137128982
0,102167554893623;0,295960909706174;-0,949720448686324
-0,275003436148019;0,93240391768355;-0,234512354461657
-0,728262278988054;-0,658955929636906;0,188178467948612
