"X1";"X2";"X3"
-0,913747001581411;-0,400462434007338;-0,0685292350015605
-0,189292969651118;-0,973780717708091;0,126171650780102
0,29168744814423;-0,942744764332995;-0,161711910253486
0,0132210776686453;-0,999622999108428;-0,024063722878052
0,753779162566433;0,0321279541058452;-0,656341960143963
0,738171820956858;0,534666601357775;0,411380587944742
0,800572386622213;-0,587983467333786;0,115582420463286
0,575072316271646;-0,426301145679337;-0,698254369302799
0,563624735853336;0,556244059627857;0,610671518300124
-0,800076579063409;0,535240684470653;-0,270914889442385
0,730305804757649;0,559172183720761;-0,392402727424566
-0,221514293615146;0,588925093026491;0,777237835239588
0,870551746365357;0,26184206797221;0,416627397491168
0,433693726884296;0,89103364951955;-0,134047703020534
0,973204785702416;0,222063426055245;0,0596680810360204
-0,103684522377793;-0,409071294478035;-0,90659262949428
0,0329162429877508;0,786156460360997;0,617150338880438
-0,210261524567117;0,0143325121517787;0,977540111904433
-0,890046614110857;-0,314325086705538;-0,330176868628551
-0,393529647336835;0,918830299645349;-0,0297539429417945
0,802121227254305;0,386257704199413;-0,455419062770375
-0,0263072701818484;0,446037071804822;-0,894627776290989
0,992965668225447;-0,108870186931139;-0,0465452910955552
0,887405121288201;0,439926936624669;0,137755004059773
0,116145906508214;0,989666186242285;-0,0840890492872702
0,655038350911748;0,634580105055327;0,410161979104338
0,403924710839785;-0,0836312683877867;-0,910961381684672
-0,7147500413894;-0,0771968583084428;-0,695106483498145
-0,941707734225058;0,252742185982988;0,222053891488639
0,105127631923512;-0,114187110021262;-0,987881311145801
0,687003551098219;-0,431755449419105;0,58447699071507
-0,790570397172408;0,269108848973616;0,550071699434498
0,472473030237284;0,817670357273272;0,328914004771761
0,268528159988956;-0,942048841289983;-0,201088557399835
0,636735834378424;0,708093825440811;0,305238614187345
0,313549492454206;-0,859036926998752;-0,404650804811076
0,211502674170915;0,38881167774948;-0,896711825540506
-0,131492361945366;-0,301866704557319;0,944238450514346
0,27931598436983;0,887233974677442;0,367149091042836
0,0882026245629889;0,413844289198877;0,906064678330237
-0,119662965006251;0,389675807571859;-0,913144862439215
-0,726904432145199;-0,303658945066535;-0,615955511062889
-0,499138303475406;0,491421916660745;-0,713698433394087
0,0642914726894423;0,933333306493159;0,353207510579787
0,369925825538788;0,86548982267102;-0,337760640768477
0,865913109160093;0,38629624824346;0,317757290990667
-0,386253990097285;-0,537011822331439;0,749950770257751
-0,757152781391278;-0,649915581032525;-0,06579820029916
0,3880893245743;0,546334146734888;0,742230204359082
0,951684826032431;-0,296488009646975;0,0799428047743979
-0,396744379551713;-0,195519709081017;-0,896864505181803
0,968758953874837;-0,154029974794112;-0,194372982053206
-0,458815650795919;0,782931401910835;-0,420126907596563
0,105971059411828;0,478174845510606;-0,871848009510857
